1695,10777,龙岩,10554,福建
1889,10773,莆田,10554,福建
1890,10653,福州,10554,福建
1891,10653,福州,10554,福建
1892,10653,福州,10554,福建
1893,10653,福州,10554,福建
1894,10653,福州,10554,福建
1895,10794,漳州,10554,福建
1896,10777,龙岩,10554,福建
1897,10708,厦门,10554,福建
1898,10708,厦门,10554,福建
1899,10708,厦门,10554,福建
1904,10653,福州,10554,福建
1907,10708,厦门,10554,福建
16723,10653,福州,10554,福建
17404,10653,福州,10554,福建
18035,10653,福州,10554,福建
18403,10653,福州,10554,福建
18758,10682,南平,10554,福建
22206,10653,福州,10554,福建
22792,10794,漳州,10554,福建
22793,10794,漳州,10554,福建
22795,10794,漳州,10554,福建
22807,10653,福州,10554,福建
22810,10653,福州,10554,福建
22818,10708,厦门,10554,福建
22819,10708,厦门,10554,福建
22820,10708,厦门,10554,福建
22822,10708,厦门,10554,福建
22824,10708,厦门,10554,福建
22826,10708,厦门,10554,福建
22828,10708,厦门,10554,福建
22831,10708,厦门,10554,福建
22833,10801,宁德,10554,福建
22846,10793,泉州,10554,福建
22855,10773,莆田,10554,福建
22893,10794,漳州,10554,福建
22896,10777,龙岩,10554,福建
22903,10777,龙岩,10554,福建
22905,10777,龙岩,10554,福建
22906,10777,龙岩,10554,福建
22909,10777,龙岩,10554,福建
22938,10682,南平,10554,福建
22941,10682,南平,10554,福建
22942,10682,南平,10554,福建
22943,10682,南平,10554,福建
22956,10653,福州,10554,福建
22992,10653,福州,10554,福建
22995,10653,福州,10554,福建
22999,10653,福州,10554,福建
23000,10653,福州,10554,福建
23006,10653,福州,10554,福建
23010,10708,厦门,10554,福建
23011,10708,厦门,10554,福建
23031,10793,泉州,10554,福建
23039,10793,泉州,10554,福建
24577,10653,福州,10554,福建
24578,10653,福州,10554,福建
24579,10653,福州,10554,福建
24581,10653,福州,10554,福建
24582,10653,福州,10554,福建
24595,10653,福州,10554,福建
24597,10653,福州,10554,福建
24598,10653,福州,10554,福建
24600,10653,福州,10554,福建
24602,10653,福州,10554,福建
24607,10653,福州,10554,福建
24609,10708,厦门,10554,福建
24614,10708,厦门,10554,福建
24615,10708,厦门,10554,福建
24616,10708,厦门,10554,福建
24633,10801,宁德,10554,福建
24640,10773,莆田,10554,福建
24645,10773,莆田,10554,福建
24653,10773,莆田,10554,福建
24655,10773,莆田,10554,福建
24662,10793,泉州,10554,福建
24677,10794,漳州,10554,福建
24684,10794,漳州,10554,福建
24685,10794,漳州,10554,福建
24718,10794,漳州,10554,福建
24741,10653,福州,10554,福建
24747,10653,福州,10554,福建
24755,10793,泉州,10554,福建
24756,10793,泉州,10554,福建
24761,10793,泉州,10554,福建
24762,10793,泉州,10554,福建
24763,10793,泉州,10554,福建
24780,10793,泉州,10554,福建
24798,10653,福州,10554,福建
24802,10708,厦门,10554,福建
24803,10708,厦门,10554,福建
24804,10708,厦门,10554,福建
24805,10708,厦门,10554,福建
24806,10708,厦门,10554,福建
24807,10708,厦门,10554,福建
24809,10794,漳州,10554,福建
24815,10708,厦门,10554,福建
24816,10801,宁德,10554,福建
24818,10773,莆田,10554,福建
24819,10773,莆田,10554,福建
24820,10794,漳州,10554,福建
24821,10794,漳州,10554,福建
24822,10777,龙岩,10554,福建
24824,10776,三明,10554,福建
24826,10682,南平,10554,福建
24832,10653,福州,10554,福建
24834,10653,福州,10554,福建
24835,10653,福州,10554,福建
24840,10653,福州,10554,福建
24844,10653,福州,10554,福建
24845,10653,福州,10554,福建
24846,10653,福州,10554,福建
24847,10653,福州,10554,福建
24849,10653,福州,10554,福建
24852,10653,福州,10554,福建
24853,10653,福州,10554,福建
24854,10653,福州,10554,福建
24855,10653,福州,10554,福建
25043,10801,宁德,10554,福建
25081,10708,厦门,10554,福建
29569,10801,宁德,10554,福建
29570,10801,宁德,10554,福建
55596,10708,厦门,10554,福建
55597,10708,厦门,10554,福建
2376,10688,兰州,10548,甘肃
2384,10737,临夏,10548,甘肃
2386,10883,定西,10548,甘肃
2387,10574,陇南,10548,甘肃
2388,10887,庆阳,10548,甘肃
2389,10813,武威,10548,甘肃
2391,10735,酒泉,10548,甘肃
2392,10811,天水,10548,甘肃
2393,10886,平凉,10548,甘肃
2394,10880,甘南,10548,甘肃
2395,10811,天水,10548,甘肃
2396,10635,白银,10548,甘肃
2397,10888,张掖,10548,甘肃
2398,10870,金昌,10548,甘肃
2399,10855,嘉峪关,10548,甘肃
2409,10574,陇南,10548,甘肃
37655,10688,兰州,10548,甘肃
37660,10688,兰州,10548,甘肃
37696,10887,庆阳,10548,甘肃
37717,10870,金昌,10548,甘肃
37718,10870,金昌,10548,甘肃
37724,10813,武威,10548,甘肃
37727,10813,武威,10548,甘肃
37728,10888,张掖,10548,甘肃
37734,10888,张掖,10548,甘肃
37761,10811,天水,10548,甘肃
37763,10811,天水,10548,甘肃
37770,10811,天水,10548,甘肃
37771,10811,天水,10548,甘肃
37791,10574,陇南,10548,甘肃
37808,10880,甘南,10548,甘肃
37840,10688,兰州,10548,甘肃
37843,10688,兰州,10548,甘肃
37844,10688,兰州,10548,甘肃
37847,10688,兰州,10548,甘肃
37848,10688,兰州,10548,甘肃
37872,10688,兰州,10548,甘肃
37881,10688,兰州,10548,甘肃
37883,10688,兰州,10548,甘肃
48385,10737,临夏,10548,甘肃
48400,10688,兰州,10548,甘肃
48404,10688,兰州,10548,甘肃
48407,10688,兰州,10548,甘肃
48412,10688,兰州,10548,甘肃
48416,10883,定西,10548,甘肃
48432,10574,陇南,10548,甘肃
48448,10887,庆阳,10548,甘肃
48464,10813,武威,10548,甘肃
48480,10888,张掖,10548,甘肃
48496,10735,酒泉,10548,甘肃
48512,10811,天水,10548,甘肃
48513,10811,天水,10548,甘肃
48528,10886,平凉,10548,甘肃
48529,10574,陇南,10548,甘肃
48544,10880,甘南,10548,甘肃
48576,10635,白银,10548,甘肃
48608,10870,金昌,10548,甘肃
48624,10855,嘉峪关,10548,甘肃
656,10687,广州,10558,广东
657,10687,广州,10558,广东
658,10687,广州,10558,广东
659,10687,广州,10558,广东
660,10687,广州,10558,广东
661,10687,广州,10558,广东
662,10687,广州,10558,广东
663,10687,广州,10558,广东
664,10687,广州,10558,广东
665,10687,广州,10558,广东
667,10687,广州,10558,广东
668,10687,广州,10558,广东
669,10687,广州,10558,广东
670,10687,广州,10558,广东
671,10687,广州,10558,广东
673,10687,广州,10558,广东
674,10687,广州,10558,广东
675,10687,广州,10558,广东
676,10687,广州,10558,广东
677,10687,广州,10558,广东
679,10687,广州,10558,广东
680,10706,深圳,10558,广东
681,10706,深圳,10558,广东
682,10706,深圳,10558,广东
683,10706,深圳,10558,广东
684,10706,深圳,10558,广东
685,10706,深圳,10558,广东
686,10706,深圳,10558,广东
687,10706,深圳,10558,广东
688,10706,深圳,10558,广东
689,10706,深圳,10558,广东
690,10706,深圳,10558,广东
691,10706,深圳,10558,广东
692,10706,深圳,10558,广东
696,10706,深圳,10558,广东
697,10706,深圳,10558,广东
698,10706,深圳,10558,广东
701,10706,深圳,10558,广东
703,10706,深圳,10558,广东
704,10814,东莞,10558,广东
708,10814,东莞,10558,广东
709,10814,东莞,10558,广东
710,10814,东莞,10558,广东
711,10814,东莞,10558,广东
712,10814,东莞,10558,广东
717,10814,东莞,10558,广东
720,10706,深圳,10558,广东
722,10706,深圳,10558,广东
723,10706,深圳,10558,广东
728,10819,中山,10558,广东
729,10815,佛山,10558,广东
730,10819,中山,10558,广东
731,10819,中山,10558,广东
733,10819,中山,10558,广东
734,10815,佛山,10558,广东
736,10815,佛山,10558,广东
737,10687,广州,10558,广东
738,10815,佛山,10558,广东
740,10815,佛山,10558,广东
742,10815,佛山,10558,广东
744,10815,佛山,10558,广东
746,10687,广州,10558,广东
747,10687,广州,10558,广东
748,10687,广州,10558,广东
749,10687,广州,10558,广东
750,10687,广州,10558,广东
751,10687,广州,10558,广东
752,10687,广州,10558,广东
756,10815,佛山,10558,广东
759,10687,广州,10558,广东
760,10687,广州,10558,广东
762,10600,珠海,10558,广东
763,10600,珠海,10558,广东
765,10600,珠海,10558,广东
1003,10706,深圳,10558,广东
2560,10641,潮州,10558,广东
2561,10641,潮州,10558,广东
2562,10641,潮州,10558,广东
2566,10891,惠州,10558,广东
2570,10891,惠州,10558,广东
2573,10817,江门,10558,广东
2574,10817,江门,10558,广东
2575,10817,江门,10558,广东
2578,10575,揭阳,10558,广东
2580,10575,揭阳,10558,广东
2581,10892,茂名,10558,广东
2583,10892,茂名,10558,广东
2584,10577,梅州,10558,广东
2585,10577,梅州,10558,广东
2587,10645,清远,10558,广东
2588,10645,清远,10558,广东
2591,10578,汕头,10558,广东
2592,10578,汕头,10558,广东
2593,10578,汕头,10558,广东
2594,10578,汕头,10558,广东
2597,10647,汕尾,10558,广东
2606,10818,阳江,10558,广东
2608,10817,江门,10558,广东
2609,10600,珠海,10558,广东
2610,10579,云浮,10558,广东
2611,10599,湛江,10558,广东
2613,10599,湛江,10558,广东
2615,10599,湛江,10558,广东
2616,10706,深圳,10558,广东
2624,10687,广州,10558,广东
2625,10687,广州,10558,广东
2631,10814,东莞,10558,广东
2632,10814,东莞,10558,广东
2633,10814,东莞,10558,广东
2634,10814,东莞,10558,广东
2635,10814,东莞,10558,广东
2641,10815,佛山,10558,广东
2643,10815,佛山,10558,广东
2644,10819,中山,10558,广东
2645,10600,珠海,10558,广东
2648,10891,惠州,10558,广东
2649,10891,惠州,10558,广东
2650,10891,惠州,10558,广东
2651,10817,江门,10558,广东
2658,10645,清远,10558,广东
2659,10645,清远,10558,广东
2662,10578,汕头,10558,广东
2663,10578,汕头,10558,广东
2668,10579,云浮,10558,广东
2669,10579,云浮,10558,广东
2673,10893,肇庆,10558,广东
2674,10893,肇庆,10558,广东
2675,10816,河源,10558,广东
2676,10816,河源,10558,广东
2677,10891,惠州,10558,广东
2680,10891,惠州,10558,广东
2681,10598,韶关,10558,广东
2682,10598,韶关,10558,广东
2683,10598,韶关,10558,广东
2684,10579,云浮,10558,广东
2687,10893,肇庆,10558,广东
2689,10893,肇庆,10558,广东
2690,10893,肇庆,10558,广东
2691,10687,广州,10558,广东
2692,10687,广州,10558,广东
2695,10687,广州,10558,广东
2699,10706,深圳,10558,广东
2701,10706,深圳,10558,广东
2740,10891,惠州,10558,广东
2755,10819,中山,10558,广东
2756,10819,中山,10558,广东
2758,10815,佛山,10558,广东
4343,10687,广州,10558,广东
8984,10815,佛山,10558,广东
8985,10599,湛江,10558,广东
8986,10599,湛江,10558,广东
9017,10645,清远,10558,广东
9024,10577,梅州,10558,广东
9233,10814,东莞,10558,广东
9234,10814,东莞,10558,广东
9256,10815,佛山,10558,广东
9261,10815,佛山,10558,广东
9264,10816,河源,10558,广东
9265,10816,河源,10558,广东
9266,10816,河源,10558,广东
9267,10891,惠州,10558,广东
9269,10891,惠州,10558,广东
9272,10891,惠州,10558,广东
9273,10891,惠州,10558,广东
9277,10891,惠州,10558,广东
9281,10891,惠州,10558,广东
9287,10817,江门,10558,广东
9288,10817,江门,10558,广东
9289,10817,江门,10558,广东
9290,10817,江门,10558,广东
9291,10817,江门,10558,广东
9292,10817,江门,10558,广东
9293,10575,揭阳,10558,广东
9294,10575,揭阳,10558,广东
9298,10892,茂名,10558,广东
9314,10578,汕头,10558,广东
9315,10578,汕头,10558,广东
9317,10647,汕尾,10558,广东
9325,10706,深圳,10558,广东
9326,10706,深圳,10558,广东
9330,10706,深圳,10558,广东
9331,10706,深圳,10558,广东
9332,10706,深圳,10558,广东
9338,10706,深圳,10558,广东
9339,10706,深圳,10558,广东
9340,10706,深圳,10558,广东
9341,10706,深圳,10558,广东
9342,10706,深圳,10558,广东
9343,10706,深圳,10558,广东
9349,10706,深圳,10558,广东
9351,10706,深圳,10558,广东
9354,10706,深圳,10558,广东
9355,10706,深圳,10558,广东
9361,10706,深圳,10558,广东
9362,10706,深圳,10558,广东
9363,10706,深圳,10558,广东
9365,10706,深圳,10558,广东
9366,10706,深圳,10558,广东
9367,10706,深圳,10558,广东
9368,10706,深圳,10558,广东
9369,10706,深圳,10558,广东
9381,10706,深圳,10558,广东
9382,10706,深圳,10558,广东
9398,10599,湛江,10558,广东
9399,10599,湛江,10558,广东
9408,10599,湛江,10558,广东
9412,10893,肇庆,10558,广东
9418,10600,珠海,10558,广东
9421,10600,珠海,10558,广东
9423,10687,广州,10558,广东
9424,10687,广州,10558,广东
9425,10687,广州,10558,广东
9426,10687,广州,10558,广东
9427,10687,广州,10558,广东
9432,10687,广州,10558,广东
9434,10687,广州,10558,广东
9436,10687,广州,10558,广东
9437,10687,广州,10558,广东
9438,10687,广州,10558,广东
9439,10687,广州,10558,广东
9441,10687,广州,10558,广东
9442,10687,广州,10558,广东
9444,10687,广州,10558,广东
9450,10687,广州,10558,广东
9451,10687,广州,10558,广东
9452,10687,广州,10558,广东
9453,10687,广州,10558,广东
9454,10687,广州,10558,广东
9458,10687,广州,10558,广东
9459,10687,广州,10558,广东
9460,10687,广州,10558,广东
9462,10687,广州,10558,广东
9466,10687,广州,10558,广东
9467,10687,广州,10558,广东
9469,10687,广州,10558,广东
9470,10687,广州,10558,广东
9472,10687,广州,10558,广东
9473,10687,广州,10558,广东
9474,10687,广州,10558,广东
9475,10687,广州,10558,广东
9479,10687,广州,10558,广东
9480,10687,广州,10558,广东
9481,10687,广州,10558,广东
9482,10687,广州,10558,广东
9483,10687,广州,10558,广东
9484,10687,广州,10558,广东
9486,10687,广州,10558,广东
9487,10687,广州,10558,广东
9488,10687,广州,10558,广东
9489,10687,广州,10558,广东
9491,10687,广州,10558,广东
9492,10687,广州,10558,广东
9493,10687,广州,10558,广东
9495,10687,广州,10558,广东
9496,10687,广州,10558,广东
9500,10687,广州,10558,广东
9508,10687,广州,10558,广东
9509,10687,广州,10558,广东
9518,10706,深圳,10558,广东
9533,10814,东莞,10558,广东
9534,10814,东莞,10558,广东
9539,10600,珠海,10558,广东
9542,10600,珠海,10558,广东
9543,10819,中山,10558,广东
9550,10891,惠州,10558,广东
9555,10891,惠州,10558,广东
9556,10891,惠州,10558,广东
9560,10891,惠州,10558,广东
9561,10891,惠州,10558,广东
9566,10647,汕尾,10558,广东
9567,10818,阳江,10558,广东
9571,10578,汕头,10558,广东
9574,10578,汕头,10558,广东
9578,10578,汕头,10558,广东
9580,10641,潮州,10558,广东
9582,10641,潮州,10558,广东
9583,10641,潮州,10558,广东
9587,10575,揭阳,10558,广东
9588,10577,梅州,10558,广东
9591,10815,佛山,10558,广东
9597,10815,佛山,10558,广东
9600,10815,佛山,10558,广东
9603,10815,佛山,10558,广东
9604,10815,佛山,10558,广东
9614,10817,江门,10558,广东
9622,10579,云浮,10558,广东
9634,10892,茂名,10558,广东
9641,10598,韶关,10558,广东
9642,10598,韶关,10558,广东
9645,10600,珠海,10558,广东
9646,10600,珠海,10558,广东
9647,10600,珠海,10558,广东
9654,10575,揭阳,10558,广东
9659,10817,江门,10558,广东
9662,10815,佛山,10558,广东
9663,10815,佛山,10558,广东
9664,10687,广州,10558,广东
9678,10815,佛山,10558,广东
9690,10575,揭阳,10558,广东
9692,10687,广州,10558,广东
9707,10819,中山,10558,广东
9709,10706,深圳,10558,广东
9712,10706,深圳,10558,广东
9715,10819,中山,10558,广东
9720,10577,梅州,10558,广东
9721,10706,深圳,10558,广东
9724,10706,深圳,10558,广东
9728,10687,广州,10558,广东
9729,10687,广州,10558,广东
9730,10687,广州,10558,广东
9731,10687,广州,10558,广东
9734,10687,广州,10558,广东
9739,10687,广州,10558,广东
9740,10687,广州,10558,广东
